Point Number,Latitude (deg),Longitude (deg),Revisit Time (sec)
779,48.00960296650007,84.81481481481481,16723.396552725288
116,48.55959906327784,47.03703703703703,16713.757655181078
117,48.55959906327784,47.77777777777777,16711.04505258167
118,48.55959906327784,48.51851851851851,16713.37769261605
119,48.55959906327784,49.25925925925925,16713.28600165894
120,48.55959906327784,49.99999999999999,16711.135135329794
121,48.55959906327784,50.74074074074073,16713.86321035502
122,48.55959906327784,51.481481481481474,16712.956906757972
123,48.55959906327784,52.222222222222214,16713.717382647214
124,48.55959906327784,52.962962962962955,16711.58304081927
125,48.55959906327784,53.7037037037037,16713.422292782576
126,48.55959906327784,54.444444444444436,16713.24008007138
127,48.55959906327784,55.185185185185176,16714.170826555914
128,48.55959906327784,55.925925925925924,16713.91160426638
129,48.55959906327784,56.66666666666666,16712.99911368845
130,48.55959906327784,57.407407407407405,16713.670390382
131,48.55959906327784,58.14814814814814,16711.543085109326
132,48.55959906327784,58.888888888888886,16713.468149647437
133,48.55959906327784,59.629629629629626,16713.19469253844
492,48.55959906327784,60.37037037037036,16714.123079906843
493,48.55959906327784,61.11111111111111,16713.952552502684
494,48.55959906327784,61.85185185185185,16713.0419888229
495,48.55959906327784,62.59259259259258,16713.623505224357
496,48.55959906327784,63.33333333333333,16711.503841628437
497,48.55959906327784,64.07407407407408,16713.50915536034
498,48.55959906327784,64.81481481481481,16713.156934929604
499,48.55959906327784,65.55555555555556,16714.077564372434
500,48.55959906327784,66.29629629629629,16713.999444287503
501,48.55959906327784,67.03703703703702,16713.083102824796
502,48.55959906327784,67.77777777777777,16713.582341082525
503,48.55959906327784,68.51851851851852,16711.474005246535
504,48.55959906327784,69.25925925925925,16713.553604144647
505,48.55959906327784,70.0,16713.804194786237
506,48.55959906327784,70.74074074074075,16714.03236999071
507,48.55959906327784,71.48148148148147,16714.04750729179
508,48.55959906327784,72.22222222222221,16712.654385548463
509,48.55959906327784,72.96296296296296,16713.537130540004
510,48.55959906327784,73.7037037037037,16713.81603197055
511,48.55959906327784,74.44444444444444,16713.598653102905
512,48.55959906327784,75.18518518518519,16713.765324182343
513,48.55959906327784,75.92592592592592,16713.985607514915
514,48.55959906327784,76.66666666666666,16714.090781076506
515,48.55959906327784,77.4074074074074,16712.61841999227
516,48.55959906327784,78.14814814814814,16713.4936035095
517,48.55959906327784,78.88888888888889,16713.865569240996
518,48.55959906327784,79.62962962962963,16713.642048370257
780,48.55959906327784,80.37037037037037,16713.71682191617
781,48.55959906327784,81.11111111111111,16711.345758115523
782,48.55959906327784,81.85185185185185,16714.13753233255
783,48.55959906327784,82.59259259259258,16713.238352040644
784,48.55959906327784,83.33333333333333,16714.1710567681
785,48.55959906327784,84.07407407407408,16713.904122515465
786,48.55959906327784,84.81481481481481,16713.00138087175
787,48.55959906327784,85.55555555555556,16713.66849502828
788,48.55959906327784,86.2962962962963,16711.37915458475
134,49.10959516005562,47.03703703703703,16704.678052010597
135,49.10959516005562,47.77777777777777,16703.794042902766
136,49.10959516005562,48.51851851851851,16705.336176505603
137,49.10959516005562,49.25925925925925,16705.523923220782
138,49.10959516005562,49.99999999999999,16703.069931334467
139,49.10959516005562,50.74074074074073,16704.504428865213
140,49.10959516005562,51.481481481481474,16706.42883430823
141,49.10959516005562,52.222222222222214,16704.75368882809
142,49.10959516005562,52.962962962962955,16703.73354112223
143,49.10959516005562,53.7037037037037,16705.25264551706
144,49.10959516005562,54.444444444444436,16705.600333997354
145,49.10959516005562,55.185185185185176,16703.002506086137
146,49.10959516005562,55.925925925925924,16704.43985846889
147,49.10959516005562,56.66666666666666,16706.518577618845
148,49.10959516005562,57.407407407407405,16704.82746645249
149,49.10959516005562,58.14814814814814,16703.66166116594
150,49.10959516005562,58.888888888888886,16705.1825356349
151,49.10959516005562,59.629629629629626,16705.682421038597
519,49.10959516005562,60.37037037037036,16703.02287809906
520,49.10959516005562,61.11111111111111,16704.36096926959
521,49.10959516005562,61.85185185185185,16706.60837414142
522,49.10959516005562,62.59259259259258,16703.755017787043
523,49.10959516005562,63.33333333333333,16703.58901863877
524,49.10959516005562,64.07407407407408,16706.171855106833
525,49.10959516005562,64.81481481481481,16705.76479064781
526,49.10959516005562,65.55555555555556,16703.090953495586
527,49.10959516005562,66.29629629629629,16704.284048365254
528,49.10959516005562,67.03703703703702,16705.896390334703
529,49.10959516005562,67.77777777777777,16703.815805771097
530,49.10959516005562,68.51851851851852,16703.529546563048
531,49.10959516005562,69.25925925925925,16706.26118558843
532,49.10959516005562,70.0,16705.84546007148
533,49.10959516005562,70.74074074074075,16703.149100954353
534,49.10959516005562,71.48148148148147,16704.21974028065
535,49.10959516005562,72.22222222222221,16705.810464721493
536,49.10959516005562,72.96296296296296,16703.88941060356
537,49.10959516005562,73.7037037037037,16703.458983157354
538,49.10959516005562,74.44444444444444,16706.337626719032
539,49.10959516005562,75.18518518518519,16704.67941015854
540,49.10959516005562,75.92592592592592,16703.217661029863
541,49.10959516005562,76.66666666666666,16704.145875646325
542,49.10959516005562,77.4074074074074,16705.73277358408
543,49.10959516005562,78.14814814814814,16703.962403894926
544,49.10959516005562,78.88888888888889,16703.387816102884
545,49.10959516005562,79.62962962962963,16706.42921542289
789,49.10959516005562,80.37037037037037,16706.572186705023
790,49.10959516005562,81.11111111111111,16703.28645289209
791,49.10959516005562,81.85185185185185,16704.070877896593
792,49.10959516005562,82.59259259259258,16705.650974648248
793,49.10959516005562,83.33333333333333,16704.02540337754
794,49.10959516005562,84.07407407407408,16703.328557744564
795,49.10959516005562,84.81481481481481,16706.51953262859
796,49.10959516005562,85.55555555555556,16706.484525057327
797,49.10959516005562,86.2962962962963,16703.347327687487
798,49.10959516005562,87.03703703703702,16704.00619966275
152,49.659591256833394,47.03703703703703,17396.46336262391
13,49.659591256833394,47.77777777777777,17396.456934204267
153,49.659591256833394,48.51851851851851,16701.471842169878
154,49.659591256833394,49.25925925925925,16700.81372288856
14,49.659591256833394,49.99999999999999,17396.459017626068
155,49.659591256833394,50.74074074074073,17396.462178336165
156,49.659591256833394,51.481481481481474,16699.012740634527
15,49.659591256833394,52.222222222222214,17396.45589728537
